baseMean;log2FoldChange.x;lfcSE;pvalue;padj.x;gene_id;State;ensgene;majZGA
0,00789666;-0,183241563;1,003981707;0,926093391;NA;Gm12369;;NA;NA
0;NA;NA;NA;NA;Gm12370;;NA;NA
0;NA;NA;NA;NA;Gm12375;;NA;NA
0;NA;NA;NA;NA;Gm12376;;NA;NA
0;NA;NA;NA;NA;Gm12377;;NA;NA
0,019618194;0,253555186;1,038668012;0,930236695;NA;Gm12378;;NA;NA
0;NA;NA;NA;NA;Gm12379;;NA;NA
0,041407928;-0,03268276;0,959400424;0,934441948;NA;Gm12380;;NA;NA
0,026711429;0,229152237;1,027688761;0,883247985;NA;Gm12382;;NA;NA
0;NA;NA;NA;NA;Gm12383;;NA;NA
0;0,287314281;1,063395311;1;NA;Gm12384;;NA;NA
0,028154527;0,231399482;1,028784536;0,883247985;NA;Gm12385;;NA;NA
0,024435828;0,229098479;1,027547731;0,873615775;NA;Gm12386;;NA;NA
0;NA;NA;NA;NA;Gm12387;;NA;NA
0,085056796;-0,247295123;0,911458204;0,946909415;NA;Gm12388;;NA;NA
0,047391918;-0,133997172;0,970777619;0,948392217;NA;Gm12389;;NA;NA
0;NA;NA;NA;NA;Gm12390;;NA;NA
0;NA;NA;NA;NA;Gm12391;;NA;NA
0,008610171;0,157957946;1,003717832;0,902562873;NA;Gm12392;;NA;NA
0;NA;NA;NA;NA;Gm12393;;NA;NA
4,157139406;-0,306905467;0,383301814;0,386666742;0,454214133;Gm12394;;NA;NA
15,0450489;-1,131542383;0,205462458;1,82E-08;5,50E-08;Gm12397;DOWN;NA;NA
0,015337197;0,199915824;1,015427765;0,892897488;NA;Gm12399;;NA;NA
0;NA;NA;NA;NA;Gm12400;;NA;NA
0,005728281;-0,166690207;1,000153077;0,926093391;NA;Gm12401;;NA;NA
0,033375909;0,242709821;1,034501353;0,86400226;NA;Gm12402;;NA;NA
1,640891373;-1,359388124;0,612482464;0,008675603;0,014585657;Gm12403;DOWN;NA;NA
0,141992463;0,885212889;1,604264301;0,591034967;NA;Gm12407;;NA;NA
0,339931251;-0,328200993;0,820272068;0,726118769;0,773069229;Gm12411;;NA;NA
0,115730493;-0,464555774;1,154173631;0,790371235;NA;Gm12412;;NA;NA
0,006159058;0,14618658;1,001079263;0,902562873;NA;Gm12413;;NA;NA
0,124345774;0,025808838;0,894590608;0,942531838;NA;Gm12416;;NA;NA
0,014661879;0,198027873;1,014726886;0,892897488;NA;Gm12417;;NA;NA
0,375330378;0,72607335;1,161577798;0,332685431;0,398799834;Gm12418;;NA;NA
0,022876864;0,049665884;0,968091006;0,906702723;NA;Gm12419;;NA;NA
1,079542908;1,746940516;0,766408126;0,00504375;0,008817568;Gm12420;UP;NA;NA
0,02106951;0,091358903;0,974692659;0,907150387;NA;Gm12421;;NA;NA
0,027160288;-0,186400664;0,988931152;0,943964491;NA;Gm12422;;NA;NA
0;NA;NA;NA;NA;Gm12423;;NA;NA
3,426440012;0,002343418;0,250238564;0,991955939;0,993683408;Gm12424;;NA;NA
0;NA;NA;NA;NA;Gm12425;;NA;NA
0,39949379;1,516961127;1,078746528;0,129853936;0,174246833;Gm12427;;NA;NA
0,911671361;1,007140195;0,965137895;0,103619349;0,142335591;Gm12428;;NA;NA
1,296635181;2,174632264;0,910733495;0,00138441;0,002623979;Gm12430;UP;NA;NA
0,014535434;0,196597647;1,01423942;0,892897488;NA;Gm12431;;NA;NA
0;NA;NA;NA;NA;Gm12432;;NA;NA
0,007194191;0,151642274;1,002246496;0,902562873;NA;Gm12433;;NA;NA
1,003473189;-0,848494005;1,177881545;0,034892549;0,052823133;Gm12435;;NA;NA
0,091495934;-0,186835171;0,963064183;0,970353967;NA;Gm12438;;NA;NA
5,569464643;2,016515074;0,324078856;8,39E-11;2,97E-10;Gm12439;UP;NA;NA
0;NA;NA;NA;NA;Gm12441;;NA;NA
0,067340403;0,267425602;1,049272246;0,825762926;NA;Gm12442;;NA;NA
0,080923394;-0,382635656;1,099939652;0,893341663;NA;Gm12443;;NA;NA
0,9245581;-2,076057458;0,417829705;9,04E-08;2,59E-07;Gm12444;DOWN;NA;NA
0,022432674;-0,144183387;0,977243819;0,944196958;NA;Gm12445;;NA;NA
0,040390292;0,170283075;0,996008759;0,877638977;NA;Gm12447;;NA;NA
0;NA;NA;NA;NA;Gm12448;;NA;NA
0;NA;NA;NA;NA;Gm12449;;NA;NA
0;NA;NA;NA;NA;Gm12451;;NA;NA
0,018661476;0,207627612;1,018433417;0,893191516;NA;Gm12452;;NA;NA
0;NA;NA;NA;NA;Gm12453;;NA;NA
0,390392107;0,617499612;1,198095921;0,439806595;0,506836515;Gm12455;;NA;NA
0,06011827;0,009902827;0,928756182;0,905626567;NA;Gm12458;;NA;NA
0,004953344;-0,15934904;0,998671078;0,926093391;NA;Gm12459;;NA;NA
0,071223797;-0,046738495;0,935203006;0,929222266;NA;Gm12460;;NA;NA
0,007272853;-0,178963447;1,002927423;0,926093391;NA;Gm12461;;NA;NA
132,8863999;-2,992372417;0,325069304;5,22E-21;3,27E-20;Gm12463;DOWN;ENSMUSG00000080916;NA
1,065587618;-0,552857148;0,791203768;0,315021373;0,380664215;Gm12464;;NA;NA
0;NA;NA;NA;NA;Gm12465;;NA;NA
5,268700797;5,181232788;0,561608917;5,56E-24;4,06E-23;Gm12466;UP;NA;NA
0;NA;NA;NA;NA;Gm12467;;NA;NA
0,015341851;-0,250813254;1,023250575;0,939966497;NA;Gm12468;;NA;NA
0,014077642;-0,245760763;1,021226906;0,939966497;NA;Gm12469;;NA;NA
0,454758853;0,373432298;0,589515998;0,485596167;0,551850294;Gm12470;;NA;NA
1,16373891;0,158296201;0,667185856;0,750444645;0,794643252;Gm12475;;NA;NA
0,012565795;-0,021198166;0,967655789;0,916323415;NA;Gm12477;;NA;NA
2,268131704;1,807066043;0,715404053;0,001801443;0,003364766;Gm12479;UP;NA;NA
881,0772525;0,147798913;0,074985756;0,048051493;0,070906712;Gm12481;;ENSMUSG00000043770;NA
0,058305798;-0,360473356;1,040442858;0,98353684;NA;Gm12482;;NA;NA
0,018310707;0,207174827;1,018243507;0,892897488;NA;Gm12485;;NA;NA
0,016432677;-0,254842846;1,024911691;0,939966497;NA;Gm12486;;NA;NA
0,006708222;0,149184591;1,001708803;0,902562873;NA;Gm12488;;NA;NA
0,093815923;-0,052311244;0,951649984;0,983856007;NA;Gm12489;;NA;NA
0,094768063;0,275781627;1,05494835;0,81626363;NA;Gm12490;;NA;NA
0,041790174;0,028620599;0,961673425;0,910685455;NA;Gm12492;;NA;NA
0,907467439;2,095766363;0,63500132;0,000445843;0,000897875;Gm12494;UP;NA;NA
0,026343841;-0,308195331;1,049336738;0,981678414;NA;Gm12495;;NA;NA
1,011888749;-0,799390451;0,492860923;0,066693804;0,095681356;Gm12497;;NA;NA
0,014579344;0,176314034;1,008732371;0,902562873;NA;Gm12499;;NA;NA
2,213010213;2,097763912;0,713560464;0,000433733;0,00087481;Gm12501;UP;NA;NA
0,004820379;-0,157985644;0,998410427;0,926093391;NA;Gm12502;;NA;NA
0,030777789;0,044472387;0,967582023;0,906929446;NA;Gm12507;;NA;NA
0,021262113;0,211187788;1,019941974;0,892897488;NA;Gm12508;;NA;NA
0;NA;NA;NA;NA;Gm12509;;NA;NA
0;NA;NA;NA;NA;Gm12512;;NA;NA
0,072368873;-0,000186811;0,91192074;0,878732734;NA;Gm12513;;NA;NA
0,02525774;-0,302655548;1,046428255;0,967763225;NA;Gm12515;;NA;NA
2,474085409;3,198957017;0,668458206;2,01E-07;5,62E-07;Gm12516;UP;NA;NA
5,238932418;-0,004700547;0,397782103;0,990474656;0,992522726;Gm12517;;NA;NA
0,044054897;0,171590906;0,996853365;0,887446238;NA;Gm12518;;NA;NA
0;NA;NA;NA;NA;Gm12520;;NA;NA
0,00789666;-0,183241563;1,003981707;0,926093391;NA;Gm12527;;NA;NA
0,041733789;-0,088706355;0,963671125;0,933673508;NA;Gm12529;;NA;NA
0,525252148;0,077472031;0,754138728;0,818697416;0,852729827;Gm12535;;NA;NA
1,240785898;-0,198275208;0,828292952;0,326904869;0,392886513;Gm12537;;NA;NA
0,009718011;0,162206099;1,00478035;0,902562873;NA;Gm12538;;NA;NA
0;NA;NA;NA;NA;Gm12539;;NA;NA
0,245254955;-0,053824406;0,877414262;0,886980184;NA;Gm12540;;NA;NA
36,13921604;0,831179503;0,189263716;7,15E-06;1,74E-05;Gm12543;UP;NA;NA
0,041336632;-0,344346726;1,071387017;0,948746724;NA;Gm12550;;NA;NA
1,563403811;-0,907589519;0,67453704;0,088622428;0,123554488;Gm12551;;NA;NA
0,144528477;0,221525889;0,945564632;0,791356989;NA;Gm12564;;NA;NA
0,033073768;-0,157869601;0,979700581;0,958136236;NA;Gm12565;;NA;NA
0;NA;NA;NA;NA;Gm12566;;NA;NA
0,077057622;-0,2221814;0,979213634;0,975139537;NA;Gm12568;;NA;NA
0,005109961;-0,16091346;0,998975799;0,926093391;NA;Gm12570;;NA;NA
0,056947271;-0,013063085;0,956278977;0,928603481;NA;Gm12571;;NA;NA
2,605657104;1,232141579;0,284646019;7,30E-06;1,77E-05;Gm12573;UP;NA;NA
1,157915531;0,88473476;0,583958625;0,067322979;0,096525543;Gm12577;;NA;NA
0;NA;NA;NA;NA;Gm12578;;NA;NA
0,203341109;0,528431061;0,7687856;0,474542293;NA;Gm12579;;NA;NA
0,013833177;-0,242470717;1,020084647;0,939966497;NA;Gm12582;;NA;NA
0,254114928;-1,999419432;0,825344187;0,096092162;NA;Gm12583;;NA;NA
0,021418916;-0,027244259;0,964425084;0,930375977;NA;Gm12584;;NA;NA
0,101847757;0,314275256;1,070672798;0,784705598;NA;Gm12585;;NA;NA
0,605301445;0,448081285;0,432398388;0,245412716;0,306361378;Gm12586;;NA;NA
0,068899257;-0,208786163;0,923774894;0,968203277;NA;Gm12587;;NA;NA
5,007792474;-0,292179738;0,33415571;0,353936333;0,4209138;Gm12591;;NA;NA
0,042542085;-0,220478555;0,999641919;0,97196656;NA;Gm12593;;NA;NA
0;NA;NA;NA;NA;Gm12598;;NA;NA
0,738713198;3,449103934;2,048488585;0,046897218;0,069336345;Gm12599;;NA;NA
0,690806617;0,388629642;0,874984333;0,084223534;0,118075475;Gm12601;;NA;NA
0,007824313;0,154594038;1,002918077;0,902562873;NA;Gm12604;;NA;NA
0,014567677;0,197757101;1,014627395;0,892897488;NA;Gm12607;;NA;NA
0,052843544;0,259104987;1,043991151;0,854408837;NA;Gm12608;;NA;NA
0,62684883;-0,519094519;0,6560778;0,303395448;0,368516158;Gm12611;;NA;NA
163,9439477;-0,770299023;0,229499119;0,000564666;0,001123904;Gm12612;DOWN;NA;NA
307,2161998;-0,779746154;0,393822334;0,032037262;0,048836898;Gm12613;DOWN;ENSMUSG00000095291;NA
259,6218288;-1,250575415;0,516341189;0,006186557;0,010646969;Gm12614;DOWN;NA;NA
1329,4715;-1,172266144;0,246797136;1,05E-06;2,75E-06;Gm12615;DOWN;ENSMUSG00000096483;NA
1059,802112;-1,020080685;0,175903876;3,94E-09;1,24E-08;Gm12616;DOWN;ENSMUSG00000095136;NA
483,8193991;-1,765726754;0,165868465;5,96E-27;5,02E-26;Gm12617;DOWN;ENSMUSG00000084034;NA
1,070342829;0,56635986;0,725410008;0,280689509;0,344270486;Gm12618;;NA;NA
175,0248521;-0,887117443;0,351877845;0,007223844;0,012301072;Gm12619;DOWN;NA;NA
461,5377953;-0,558696221;0,155404294;0,000273498;0,000565207;Gm12620;DOWN;ENSMUSG00000094566;NA
882,8086019;-1,168214;0,268421824;6,55E-06;1,60E-05;Gm12621;DOWN;ENSMUSG00000096363;NA
437,4866811;-1,090356131;0,248298564;5,74E-06;1,41E-05;Gm12622;DOWN;ENSMUSG00000096745;NA
299,0288302;-0,59952814;0,377481623;0,087555831;0,122214781;Gm12623;;ENSMUSG00000093924;NA
259,6218288;-1,250575415;0,516341189;0,006186557;0,010646969;Gm12624;DOWN;NA;NA
819,5394699;-0,753993227;0,282318287;0,005469176;0,009504421;Gm12625;DOWN;ENSMUSG00000094005;NA
269,4805699;-0,660262287;0,157458998;2,09E-05;4,83E-05;Gm12626;DOWN;ENSMUSG00000094278;NA
1501,820739;-0,996854291;0,179303615;1,41E-08;4,27E-08;Gm12627;DOWN;ENSMUSG00000095680;NA
35,52575118;-0,910928987;0,283114539;0,000794971;0,001554012;Gm12628;DOWN;NA;NA
0,093094416;0,134623481;0,934058155;0,831095485;NA;Gm12630;;NA;NA
0,067017626;0,026455605;0,926654652;0,890371238;NA;Gm12632;;NA;NA
15,11999521;0,770458571;0,428691812;0,045358491;0,067256031;Gm12633;;NA;NA
0,636292681;-0,501683834;0,758119663;0,05365894;0,078518362;Gm12634;;NA;NA
0;NA;NA;NA;NA;Gm12635;;NA;NA
0,025390309;0,230580266;1,028273396;0,873615775;NA;Gm12636;;NA;NA
0;NA;NA;NA;NA;Gm12638;;NA;NA
0,007809162;0,154525893;1,002902255;0,902562873;NA;Gm12639;;NA;NA
0;NA;NA;NA;NA;Gm12640;;NA;NA
2,535918841;0,364271931;0,472940222;0,380505699;0,448186655;Gm12641;;NA;NA
0,047187982;-0,458284307;1,126629984;0,988989849;NA;Gm12642;;NA;NA
0,015822447;-0,264455407;1,028140837;0,953857845;NA;Gm12643;;NA;NA
0;NA;NA;NA;NA;Gm12644;;NA;NA
0;NA;NA;NA;NA;Gm12645;;NA;NA
0,123481262;0,34316555;1,085358737;0,766866842;NA;Gm12646;;NA;NA
0,093740813;0,056888096;0,880392284;0,843312912;NA;Gm12647;;NA;NA
0,007198503;-0,178430853;1,002799332;0,926093391;NA;Gm12650;;NA;NA
0,21852991;0,131963067;0,831181192;0,761850009;NA;Gm12653;;NA;NA
0;NA;NA;NA;NA;Gm12654;;NA;NA
0;NA;NA;NA;NA;Gm12656;;NA;NA
0,445615823;-2,647249657;1,464221075;0,089851515;0,125067162;Gm12657;;NA;non_ZGA
0,058815468;-0,075991072;0,959352655;0,952404457;NA;Gm12661;;NA;NA
8,445537119;1,386630703;0,337421574;1,32E-05;3,13E-05;Gm12663;UP;NA;NA
0,034185921;-0,099555229;0,965289177;0,934286636;NA;Gm12664;;NA;NA
3,151482784;-1,51167464;0,394278292;4,15E-05;9,34E-05;Gm12666;DOWN;NA;NA
0;NA;NA;NA;NA;Gm12667;;NA;NA
0,37903998;0,300133732;0,956984739;0,693901807;0,744868517;Gm12669;;NA;NA
7,815255875;-0,202466562;0,715211727;0,692905559;0,743977716;Gm12671;;NA;NA
0;NA;NA;NA;NA;Gm12677;;NA;NA
0;NA;NA;NA;NA;Gm12683;;NA;NA
1,786723602;0,683915251;0,726683251;0,195349488;0,250809077;Gm12684;;NA;NA
0;NA;NA;NA;NA;Gm12685;;NA;NA
0,009824908;-0,222260779;1,012815859;0,939966497;NA;Gm12686;;NA;NA
0,12796793;0,281811279;1,059277425;0,787932585;NA;Gm12687;;NA;NA
6,656777281;1,794275357;0,400916395;1,57E-06;4,06E-06;Gm12689;UP;NA;NA
0,065526146;-0,455393633;1,0468888;0,972931266;NA;Gm12691;;NA;NA
0;NA;NA;NA;NA;Gm12692;;NA;NA
0,720690696;-1,570422419;0,993114208;0,036262507;0,054726126;Gm12693;;NA;NA
0,068704752;0,267722202;1,049471347;0,835287798;NA;Gm12695;;NA;non_ZGA
1,774142216;-1,349909586;0,274773367;3,95E-07;1,07E-06;Gm12696;DOWN;NA;NA
0,00488687;-0,158671582;0,998540991;0,926093391;NA;Gm12697;;NA;NA
0,030877987;-0,19568086;0,991112996;0,958121579;NA;Gm12700;;NA;NA
0,137948232;-0,62820665;0,912598395;0,876725218;NA;Gm12704;;NA;NA
0,060623384;0,048328413;0,9611289;0,905102342;NA;Gm12706;;NA;NA
0,046630518;0,011046193;0,957907606;0,914928576;NA;Gm12710;;NA;NA
1,339386605;2,070008659;0,992981676;0,005588979;0,00969681;Gm12712;UP;NA;NA
0;NA;NA;NA;NA;Gm12713;;NA;NA
0,092871065;-0,121870315;0,963806585;0,941287378;NA;Gm12715;;NA;NA
0,017083063;-0,259035879;1,026571559;0,939966497;NA;Gm12716;;NA;NA
0,187452422;0,254246923;1,029923884;0,746177611;NA;Gm12717;;NA;NA
0;NA;NA;NA;NA;Gm12719;;NA;NA
0,030155653;-0,172530232;0,983700345;0,957558232;NA;Gm12721;;NA;NA
0;NA;NA;NA;NA;Gm12722;;NA;NA
0,349401887;-3,042030943;1,918576506;0,1891906;0,243723487;Gm12723;;NA;NA
0,07509918;-0,122387645;0,889043429;0,906502827;NA;Gm12726;;NA;NA
0,442424245;-1,098477016;0,792116912;0,137064766;0,182973268;Gm12727;;NA;NA
0,054984254;0,09393931;0,940085561;0,875427012;NA;Gm12728;;NA;NA
0,053300006;0,146877343;0,985926195;0,891464765;NA;Gm12731;;NA;NA
0,100039543;0,214740979;0,908992458;0,782854884;NA;Gm12732;;NA;NA
1,10761235;-0,332978891;0,634976066;0,497610725;0,562953815;Gm12733;;NA;NA
0,455406641;0,208352219;0,782586483;0,64646045;0,70278761;Gm12734;;NA;NA
0,360806252;0,462672154;0,895469202;0,584634;0,646450466;Gm12736;;NA;NA
0;NA;NA;NA;NA;Gm12738;;NA;NA
2,569999126;2,315130878;0,560151312;4,98E-06;1,23E-05;Gm12739;UP;NA;NA
0,024156883;-0,02350896;0,960706284;0,920531883;NA;Gm12740;;NA;NA
0,528236122;0,822855086;1,42160345;0,423597046;0,490913701;Gm12741;;NA;NA
0,266953841;0,925139822;1,752291212;0,395137298;NA;Gm12742;;NA;NA
0,030448864;0,237664994;1,031863087;0,873615775;NA;Gm12745;;NA;NA
0,025478542;0,060389415;0,969420346;0,906734162;NA;Gm12748;;NA;NA
0,08583644;0,077708501;0,962364081;0,887310599;NA;Gm12749;;NA;NA
7,59089592;-0,112264167;0,311613574;0,705421854;0,755030127;Gm12751;;NA;NA
0,719504602;0,540384622;0,577301527;0,275408048;0,338708376;Gm12752;;NA;NA
0,017638412;-0,053147782;0,965299208;0,930527951;NA;Gm12754;;NA;NA
0,020009762;-0,280545961;1,035494462;0,953857845;NA;Gm12755;;NA;NA
0,213911387;0,859925138;0,84226421;0,323831833;NA;Gm12757;;NA;NA
0,05385202;-0,027360489;0,952053222;0,93522718;NA;Gm12760;;NA;NA
0;NA;NA;NA;NA;Gm12765;;NA;NA
0;NA;NA;NA;NA;Gm12768;;NA;NA
0;NA;NA;NA;NA;Gm12770;;NA;NA
0;NA;NA;NA;NA;Gm12771;;NA;NA
0;NA;NA;NA;NA;Gm12773;;NA;NA
0,422279638;0,444475697;0,742941604;0,538664156;0,602841327;Gm12774;;NA;NA
6,55838299;0,711598934;0,365350594;0,035116814;0,053151322;Gm12778;;NA;NA
0;NA;NA;NA;NA;Gm12779;;NA;NA
0,600401932;-0,441452945;0,803483236;0,384860094;0,45236601;Gm12780;;NA;NA
0;NA;NA;NA;NA;Gm12782;;NA;NA
4,120357785;-0,679707313;0,231557;0,002554788;0,004666817;Gm12783;DOWN;NA;NA
0,070075285;0,268825724;1,050194142;0,81626363;NA;Gm12785;;NA;NA
0;NA;NA;NA;NA;Gm12787;;NA;NA
0,030439005;0,130718038;0,983278328;0,897007537;NA;Gm12788;;NA;NA
371,8503705;-1,349087043;0,138691599;9,98E-23;6,84E-22;Gm12789;DOWN;ENSMUSG00000078625;common_ZGA
119,434937;-1,671152124;0,163714495;5,79E-25;4,44E-24;Gm12790;DOWN;ENSMUSG00000078626;NA
9,98424363;0,106544079;0,265169469;0,676680302;0,730279081;Gm12791;;NA;NA
216,1022223;0,773966358;0,253878021;0,001521761;0,00286901;Gm12792;UP;NA;NA
0;NA;NA;NA;NA;Gm12793;;NA;NA
0,162814333;0,062411569;0,932458533;0,89934171;NA;Gm12795;;NA;NA
0,138693706;-0,419280668;0,864191896;0,935763185;NA;Gm12797;;NA;NA
41,07521419;-1,426160957;0,356884009;2,38E-05;5,48E-05;Gm12799;DOWN;NA;NA
20,61413132;-2,482231523;0,365021812;1,85E-12;7,28E-12;Gm128;DOWN;NA;non_ZGA
0;0,286617733;1,062862579;1;NA;Gm12803;;NA;NA
0,041264354;-0,119142467;0,967350076;0,947846499;NA;Gm12804;;NA;NA
0;NA;NA;NA;NA;Gm12805;;NA;NA
0;NA;NA;NA;NA;Gm12806;;NA;NA
0,012827385;-0,239095987;1,018730879;0,939966497;NA;Gm12807;;NA;NA
0,058275994;-0,417530599;1,111373803;0,945035028;NA;Gm12808;;NA;NA
0,029593595;-0,316651126;1,054157884;0,981678414;NA;Gm12813;;NA;NA
0,068047089;-0,373169385;1,092396023;0,934861597;NA;Gm12814;;NA;NA
0,04368211;-0,325504876;1,030857163;0,983219924;NA;Gm12815;;NA;NA
11,64913164;4,103931777;0,700544159;2,43E-10;8,36E-10;Gm12816;UP;NA;NA
0;NA;NA;NA;NA;Gm12817;;NA;NA
0,015323816;0,025014822;0,96892282;0,916397206;NA;Gm12818;;NA;NA
0;NA;NA;NA;NA;Gm12819;;NA;NA
0;NA;NA;NA;NA;Gm12820;;NA;NA
0,036653742;0,247353189;1,037040706;0,854408837;NA;Gm12821;;NA;NA
0;NA;NA;NA;NA;Gm12825;;NA;NA
0;NA;NA;NA;NA;Gm12826;;NA;NA
0,138304648;0,358410736;1,093871621;0,742285609;NA;Gm12830;;NA;NA
0,117625242;0,186401406;1,000740933;0,837753505;NA;Gm12833;;NA;NA
0,039097135;0,058048888;0,965030307;0,910770662;NA;Gm12834;;NA;NA
0;NA;NA;NA;NA;Gm12837;;NA;NA
0,05641083;-0,158834442;0,943748634;0,937711253;NA;Gm12838;;NA;NA
0,838601607;-0,919868684;0,634797291;0,093313587;0,129556297;Gm12842;;NA;NA
3,555006096;-1,944798019;0,52182967;4,08E-05;9,18E-05;Gm12844;DOWN;NA;NA
109,548991;-2,517831657;0,202888089;4,05E-36;5,26E-35;Gm12845;DOWN;ENSMUSG00000108127;NA
3,984007295;0,495182049;0,250474372;0,038648554;0,058059963;Gm12846;;NA;NA
0,03384118;0,036385074;0,962308502;0,910861227;NA;Gm12848;;NA;NA
0,042164758;-0,072268382;0,962207977;0,934698193;NA;Gm12849;;NA;NA
0;NA;NA;NA;NA;Gm12850;;NA;NA
0,957934394;1,452607734;0,779116924;0,017534144;0,028033332;Gm12851;UP;NA;NA
0,01933332;0,059891729;0,969346132;0,90671785;NA;Gm12852;;NA;NA
0,699409175;0,309794185;0,640424579;0,545830899;0,609805735;Gm12854;;NA;NA
0,032114767;0,241457497;1,033819737;0,86400226;NA;Gm12855;;NA;NA
2,072386171;0,882935326;0,512677732;0,045928554;0,068028694;Gm12856;;NA;NA
0,627632541;-1,046215757;0,871546264;0,086566265;0,120968114;Gm12857;;NA;NA
0,04685026;0,080943859;0,96548548;0,898179264;NA;Gm12858;;NA;NA
11,05628493;-0,108323102;0,3495664;0,741924595;0,787028413;Gm12859;;NA;NA
2,435348015;2,239772507;0,913807199;0,001496523;0,002823427;Gm12864;UP;NA;NA
2,981914824;-0,536661373;0,637928506;0,29026851;0,354449401;Gm12870;;NA;NA
0,064687882;-0,164236499;0,940998728;0,955420949;NA;Gm12871;;NA;NA
0;NA;NA;NA;NA;Gm12872;;NA;NA
0;NA;NA;NA;NA;Gm12873;;NA;NA
0,049780281;-0,208164674;0,973978382;0,955560717;NA;Gm12874;;NA;NA
0,007030031;0,150830967;1,002066842;0,902562873;NA;Gm12875;;NA;NA
0;NA;NA;NA;NA;Gm12876;;NA;NA
0;NA;NA;NA;NA;Gm12877;;NA;NA
0,007640906;0,153758921;1,002725176;0,902574124;NA;Gm12878;;NA;NA
90,33771531;0,884866593;0,107902387;1,45E-16;7,21E-16;Gm12879;UP;NA;NA
0,033155002;0,237671791;1,031966275;0,883247985;NA;Gm12880;;NA;NA
0,080929205;0,434833535;1,126236345;0,768268556;NA;Gm12881;;NA;NA
0,537336723;2,505828078;1,617401858;0,067762244;0,09708354;Gm12882;;NA;NA
0,034149525;0,243656389;1,03501545;0,86400226;NA;Gm12883;;NA;NA
0,16605689;-0,201387045;0,842151578;0,951131245;NA;Gm12884;;NA;NA
0,022621752;-0,077894796;0,967453872;0,930363639;NA;Gm12885;;NA;NA
0,148178479;-0,168482887;0,792062407;0,952273646;NA;Gm12886;;NA;non_ZGA
0;NA;NA;NA;NA;Gm12887;;NA;non_ZGA
0,089286621;0,294623246;1,037315672;0,792283226;NA;Gm12888;;NA;non_ZGA
0,460677146;0,43968786;0,586118313;0,359588821;0,426898342;Gm12889;;NA;NA
0,0101651;0,163781879;1,005189399;0,902562873;NA;Gm12890;;NA;NA
0,362527899;0,421345198;0,638932258;0,367077911;0,434530744;Gm12891;;NA;NA
11,66849557;2,017288226;0,456565712;1,58E-06;4,08E-06;Gm12892;UP;NA;NA
0;NA;NA;NA;NA;Gm12893;;NA;NA
0,008451319;0,157341709;1,00356879;0,902209947;NA;Gm12895;;NA;NA
0,008451319;0,157341709;1,00356879;0,902209947;NA;Gm12896;;NA;NA
0,00655195;-0,173571074;1,001662831;0,926093391;NA;Gm12897;;NA;NA
16,75097682;0,237250607;0,190297802;0,204017097;0,260611278;Gm12899;;NA;NA
0,106247018;-0,73604862;1,281258432;0,827464423;NA;Gm12900;;NA;NA
10,49560843;-0,380352226;0,293502628;0,175195458;0,227911217;Gm12901;;NA;NA
0,982587251;0,332510574;0,632343912;0,624686552;0,683051708;Gm12902;;NA;NA
0;NA;NA;NA;NA;Gm12903;;NA;NA
0,061007627;0,182702991;0,998234026;0,956636069;NA;Gm12904;;NA;NA
0,71912324;0,313131313;0,568698039;0,526606591;0,590618154;Gm12906;;NA;NA
0,142820083;0,014497982;0,759517769;0,840093176;NA;Gm12912;;NA;NA
0,11500126;-0,261359034;0,947530296;0,976214571;NA;Gm12917;;NA;NA
633,919314;0,770057445;0,139061459;2,12E-08;6,35E-08;Gm12918;UP;NA;NA
0,716471135;-1,436337076;0,437261271;0,000346199;0,000706749;Gm12919;DOWN;NA;NA
0,015861393;0,201250036;1,015932879;0,892897488;NA;Gm12920;;NA;NA
1,145829674;1,21528238;0,574825261;0,013217856;0,02156917;Gm12922;UP;NA;NA
0,153014757;-0,687703177;1,16882286;0,777794374;NA;Gm12924;;NA;NA
0,09503083;-0,051978338;0,954621575;0,965134847;NA;Gm12926;;NA;NA
0,219746043;0,261782124;0,968913405;0,743162494;NA;Gm12928;;NA;NA
0,449307763;0,387471904;0,728386658;0,55575692;0,619305189;Gm12929;;NA;NA
0;NA;NA;NA;NA;Gm12931;;NA;NA
2,434020984;1,691661827;0,584202411;0,000772341;0,00151366;Gm12933;UP;NA;NA
0;NA;NA;NA;NA;Gm12934;;NA;NA
0,018468504;-0,06133318;0,965832303;0,930178553;NA;Gm12935;;NA;NA
0,0783366;-0,373079672;1,060000674;0,906005499;NA;Gm12936;;NA;NA
0,026647927;-0,106071248;0,969664007;0,944113117;NA;Gm12937;;NA;NA
0,020126545;-0,28665465;1,038130418;0,967763225;NA;Gm12939;;NA;NA
1,566310117;0,598120712;0,395323208;0,098237132;0,135773293;Gm12941;;NA;NA
0,771597502;0,636079749;0,688654824;0,236610375;0,29695368;Gm12943;;NA;NA
0,076947512;-0,339819145;1,015581712;0,960342196;NA;Gm12944;;NA;NA
0,115161069;-0,086572049;0,840248441;0,943559911;NA;Gm12947;;NA;NA
0,227261327;0,345535855;1,015200404;0,609249885;NA;Gm12948;;NA;NA
0,078125227;0,172953876;0,994331305;0,852061455;NA;Gm12950;;NA;NA
0;NA;NA;NA;NA;Gm12954;;NA;NA
2,494184603;0,736103566;0,716315306;0,163191994;0,213887939;Gm12955;;NA;NA
0,00488687;-0,158671582;0,998540991;0,926093391;NA;Gm12956;;NA;NA
