"Intersection_category","Intersection_count","Gene_name","Gene_id"
"NRs regulated|Obox regulated",2,"Tbc1d25","ENSMUSG00000039201"
"NRs regulated|Obox regulated",2,"Tbc1d9","ENSMUSG00000031709"
"NRs regulated",1,"Tbca","ENSMUSG00000042043"
"NRs regulated|Obox regulated",2,"Tbcb","ENSMUSG00000006095"
"Dux regulated|ZGA genes",2,"Tbcc","ENSMUSG00000036430"
"NRs regulated",1,"Tbccd1","ENSMUSG00000004462"
"NRs regulated|Obox regulated",2,"Tbce","ENSMUSG00000039233"
"NRs regulated",1,"Tbl1x","ENSMUSG00000025246"
"NRs regulated",1,"Tbl2","ENSMUSG00000005374"
"NRs regulated|Obox regulated",2,"Tbl3","ENSMUSG00000040688"
"NRs regulated",1,"Tbp","ENSMUSG00000014767"
"NRs regulated",1,"Tbpl1","ENSMUSG00000071359"
"NRs regulated",1,"Tbrg1","ENSMUSG00000011114"
"ZGA genes",1,"Tbrg4","ENSMUSG00000000384"
"NRs regulated",1,"Tbx20","ENSMUSG00000031965"
"Obox regulated",1,"Tbxa2r","ENSMUSG00000034881"
"NRs regulated",1,"Tcea1","ENSMUSG00000033813"
"NRs regulated",1,"Tcea1-ps1","ENSMUSG00000067869"
"NRs regulated",1,"Tceanc2","ENSMUSG00000028619"
"NRs regulated|Obox regulated",2,"Tcf19","ENSMUSG00000050410"
"NRs regulated",1,"Tcf23","ENSMUSG00000006642"
"NRs regulated|Obox regulated",2,"Tchp","ENSMUSG00000002486"
"Obox regulated",1,"Tcirg1","ENSMUSG00000001750"
"NRs regulated|Obox regulated",2,"Tcof1","ENSMUSG00000024613"
"NRs regulated",1,"Tcp1","ENSMUSG00000068039"
"Obox regulated",1,"Tcp11","ENSMUSG00000062859"
"NRs regulated",1,"Tcp11l1","ENSMUSG00000027175"
"Obox regulated",1,"Tcta","ENSMUSG00000039461"
"NRs regulated",1,"Tctn3","ENSMUSG00000025008"
"NRs regulated",1,"Tdg","ENSMUSG00000034674"
"Dux regulated|NRs regulated|Obox regulated",3,"Tdh","ENSMUSG00000021953"
"NRs regulated|ZGA genes",2,"Tdp2","ENSMUSG00000035958"
"Dux regulated|NRs regulated|Obox regulated",3,"Tdpoz1","ENSMUSG00000094084"
"NRs regulated|Obox regulated",2,"Tdpoz2","ENSMUSG00000103362"
"Dux regulated|NRs regulated",2,"Tdpoz5","ENSMUSG00000094163"
"NRs regulated",1,"Tdrkh","ENSMUSG00000041912"
"NRs regulated",1,"Tead1","ENSMUSG00000055320"
"Dux regulated|NRs regulated|Obox regulated",3,"Tead4","ENSMUSG00000030353"
"NRs regulated",1,"Tedc1","ENSMUSG00000037466"
"NRs regulated",1,"Tedc2","ENSMUSG00000024118"
"NRs regulated",1,"Tef","ENSMUSG00000022389"
"NRs regulated|Obox regulated|ZGA genes",3,"Tefm","ENSMUSG00000046909"
"NRs regulated|Obox regulated",2,"Tekt2","ENSMUSG00000028845"
"NRs regulated",1,"Ten1","ENSMUSG00000020778"
"NRs regulated",1,"Tent4b","ENSMUSG00000036779"
"NRs regulated",1,"Tent5a","ENSMUSG00000032265"
"NRs regulated",1,"Tep1","ENSMUSG00000006281"
"NRs regulated",1,"Terb2","ENSMUSG00000027229"
"NRs regulated",1,"Terf1","ENSMUSG00000025925"
"NRs regulated",1,"Terf2","ENSMUSG00000031921"
"NRs regulated",1,"Terf2ip","ENSMUSG00000033430"
"NRs regulated",1,"Tert","ENSMUSG00000021611"
"NRs regulated",1,"Tes","ENSMUSG00000029552"
"NRs regulated|Obox regulated",2,"Tesk2","ENSMUSG00000033985"
"NRs regulated|Obox regulated|ZGA genes",3,"Tet1","ENSMUSG00000047146"
"NRs regulated",1,"Tex10","ENSMUSG00000028345"
"NRs regulated",1,"Tex11","ENSMUSG00000009670"
"NRs regulated",1,"Tex12","ENSMUSG00000032065"
"NRs regulated",1,"Tex13b","ENSMUSG00000042386"
"NRs regulated",1,"Tex13c3","ENSMUSG00000068149"
"NRs regulated",1,"Tex15","ENSMUSG00000009628"
"NRs regulated",1,"Tex19.1","ENSMUSG00000039329"
"NRs regulated",1,"Tex2","ENSMUSG00000040548"
"NRs regulated",1,"Tex30","ENSMUSG00000026049"
"NRs regulated",1,"Tex37","ENSMUSG00000051896"
"NRs regulated",1,"Tex38","ENSMUSG00000044556"
"NRs regulated|Obox regulated",2,"Tex43","ENSMUSG00000032900"
"NRs regulated",1,"Tex52","ENSMUSG00000079304"
"NRs regulated",1,"Tex9","ENSMUSG00000090626"
"NRs regulated",1,"Tfam","ENSMUSG00000003923"
"NRs regulated",1,"Tfap2c","ENSMUSG00000028640"
"NRs regulated",1,"Tfb2m","ENSMUSG00000026492"
"Obox regulated",1,"Tfcp2","ENSMUSG00000009733"
"NRs regulated",1,"Tfeb","ENSMUSG00000023990"
"NRs regulated|ZGA genes",2,"Tfg","ENSMUSG00000022757"
"Obox regulated",1,"Tfip11","ENSMUSG00000029345"
"Dux regulated|NRs regulated|Obox regulated",3,"Tfpi","ENSMUSG00000027082"
"Obox regulated",1,"Tfpi2","ENSMUSG00000029664"
"NRs regulated",1,"Tfpt","ENSMUSG00000006335"
"NRs regulated|Obox regulated|ZGA genes",3,"Tfrc","ENSMUSG00000022797"
"NRs regulated",1,"Tgfbr1","ENSMUSG00000007613"
"NRs regulated",1,"Tgfbr3l","ENSMUSG00000089736"
"NRs regulated",1,"Tgoln1","ENSMUSG00000056429"
"NRs regulated|Obox regulated",2,"Tgs1","ENSMUSG00000028233"
"Obox regulated",1,"Thap11","ENSMUSG00000036442"
"NRs regulated|Obox regulated",2,"Thap3","ENSMUSG00000039759"
"NRs regulated",1,"Thap7","ENSMUSG00000022760"
"Dux regulated|NRs regulated|Obox regulated",3,"Theg","ENSMUSG00000020317"
"NRs regulated|Obox regulated",2,"Them4","ENSMUSG00000028145"
"NRs regulated",1,"Themis2","ENSMUSG00000037731"
"NRs regulated",1,"Thoc1","ENSMUSG00000024287"
"NRs regulated",1,"Thoc2","ENSMUSG00000037475"
"NRs regulated",1,"Thoc3","ENSMUSG00000025872"
"NRs regulated|Obox regulated|ZGA genes",3,"Thoc5","ENSMUSG00000034274"
"NRs regulated",1,"Thoc6","ENSMUSG00000041319"
"NRs regulated",1,"Thoc7","ENSMUSG00000053453"
"NRs regulated|Obox regulated",2,"Thop1","ENSMUSG00000004929"
"NRs regulated|Obox regulated",2,"Thrap3","ENSMUSG00000043962"
"NRs regulated",1,"Thumpd1","ENSMUSG00000030942"
"NRs regulated|Obox regulated",2,"Thumpd3","ENSMUSG00000030264"
"NRs regulated",1,"Thyn1","ENSMUSG00000035443"
"NRs regulated",1,"Tial1","ENSMUSG00000030846"
"NRs regulated|Obox regulated",2,"Ticam1","ENSMUSG00000047123"
"NRs regulated",1,"Ticrr","ENSMUSG00000046591"
"NRs regulated|ZGA genes",2,"Tigar","ENSMUSG00000038028"
"NRs regulated",1,"Tigd3","ENSMUSG00000044390"
"NRs regulated|Obox regulated",2,"Timd2","ENSMUSG00000040413"
"NRs regulated|Obox regulated|ZGA genes",3,"Timm10","ENSMUSG00000027076"
"NRs regulated|Obox regulated|ZGA genes",3,"Timm13","ENSMUSG00000020219"
"NRs regulated|Obox regulated",2,"Timm17a","ENSMUSG00000062580"
"NRs regulated|Obox regulated|ZGA genes",3,"Timm17b","ENSMUSG00000031158"
"NRs regulated|Obox regulated",2,"Timm22","ENSMUSG00000020843"
"NRs regulated",1,"Timm23","ENSMUSG00000013701"
"NRs regulated",1,"Timm29","ENSMUSG00000048429"
"NRs regulated|Obox regulated",2,"Timm44","ENSMUSG00000002949"
"Obox regulated",1,"Timm50","ENSMUSG00000003438"
"NRs regulated|Obox regulated|ZGA genes",3,"Timm8a1","ENSMUSG00000048007"
"NRs regulated",1,"Timm9","ENSMUSG00000021079"
"NRs regulated",1,"Timmdc1","ENSMUSG00000002846"
"NRs regulated",1,"Timp1","ENSMUSG00000001131"
"NRs regulated",1,"Tipin","ENSMUSG00000032397"
"NRs regulated|ZGA genes",2,"Tiprl","ENSMUSG00000040843"
"NRs regulated|Obox regulated",2,"Tk1","ENSMUSG00000025574"
"NRs regulated",1,"Tktl1","ENSMUSG00000031397"
"NRs regulated",1,"Tle3","ENSMUSG00000032280"
"NRs regulated",1,"Tle4","ENSMUSG00000024642"
"NRs regulated",1,"Tlk2","ENSMUSG00000020694"
"NRs regulated",1,"Tm4sf5","ENSMUSG00000018919"
"NRs regulated",1,"Tm6sf1","ENSMUSG00000038623"
"Obox regulated",1,"Tm9sf1","ENSMUSG00000002320"
"NRs regulated",1,"Tma16","ENSMUSG00000025591"
"NRs regulated",1,"Tma7","ENSMUSG00000091537"
"NRs regulated",1,"Tmbim4","ENSMUSG00000020225"
"NRs regulated",1,"Tmbim6","ENSMUSG00000023010"
"NRs regulated",1,"Tmc2","ENSMUSG00000060332"
"Obox regulated",1,"Tmc8","ENSMUSG00000050106"
"NRs regulated",1,"Tmco1","ENSMUSG00000052428"
"NRs regulated",1,"Tmed2","ENSMUSG00000029390"
"NRs regulated|Obox regulated",2,"Tmed4","ENSMUSG00000004394"
"NRs regulated|Obox regulated|ZGA genes",3,"Tmed5","ENSMUSG00000063406"
"NRs regulated|Obox regulated",2,"Tmed6","ENSMUSG00000031919"
"NRs regulated",1,"Tmed7","ENSMUSG00000033184"
"NRs regulated",1,"Tmed8","ENSMUSG00000034111"
"NRs regulated",1,"Tmed9","ENSMUSG00000058569"
"NRs regulated",1,"Tmem101","ENSMUSG00000020921"
"NRs regulated|Obox regulated",2,"Tmem106a","ENSMUSG00000034947"
"NRs regulated|Obox regulated",2,"Tmem106b","ENSMUSG00000029571"
"NRs regulated|Obox regulated",2,"Tmem11","ENSMUSG00000043284"
"NRs regulated",1,"Tmem115","ENSMUSG00000010045"
"NRs regulated",1,"Tmem116","ENSMUSG00000029452"
"Obox regulated|ZGA genes",2,"Tmem120a","ENSMUSG00000039886"
"NRs regulated|Obox regulated",2,"Tmem120b","ENSMUSG00000054434"
"NRs regulated",1,"Tmem126a","ENSMUSG00000030615"
"NRs regulated",1,"Tmem126b","ENSMUSG00000030614"
"NRs regulated",1,"Tmem128","ENSMUSG00000067365"
"NRs regulated",1,"Tmem129","ENSMUSG00000019295"
"NRs regulated",1,"Tmem130","ENSMUSG00000043388"
"NRs regulated",1,"Tmem131l","ENSMUSG00000033767"
"NRs regulated|Obox regulated",2,"Tmem138","ENSMUSG00000024666"
"NRs regulated",1,"Tmem150b","ENSMUSG00000046456"
"NRs regulated|Obox regulated",2,"Tmem150c","ENSMUSG00000050640"
"NRs regulated|Obox regulated",2,"Tmem159","ENSMUSG00000030917"
"NRs regulated|Obox regulated",2,"Tmem160","ENSMUSG00000019158"
"NRs regulated",1,"Tmem165","ENSMUSG00000029234"
"NRs regulated",1,"Tmem167","ENSMUSG00000012422"
"NRs regulated",1,"Tmem167b","ENSMUSG00000068732"
"NRs regulated|Obox regulated",2,"Tmem170","ENSMUSG00000031953"
"NRs regulated",1,"Tmem177","ENSMUSG00000036975"
"NRs regulated",1,"Tmem183a","ENSMUSG00000042305"
"NRs regulated|Obox regulated",2,"Tmem184c","ENSMUSG00000031617"
"NRs regulated|Obox regulated",2,"Tmem185b","ENSMUSG00000098923"
"NRs regulated",1,"Tmem186","ENSMUSG00000043140"
"NRs regulated|Obox regulated",2,"Tmem189","ENSMUSG00000090213"
"NRs regulated",1,"Tmem19","ENSMUSG00000069520"
"NRs regulated|Obox regulated",2,"Tmem190","ENSMUSG00000013091"
"NRs regulated",1,"Tmem191c","ENSMUSG00000055692"
"NRs regulated",1,"Tmem192","ENSMUSG00000025521"
"NRs regulated",1,"Tmem199","ENSMUSG00000051232"
"Dux regulated",1,"Tmem205","ENSMUSG00000040883"
"NRs regulated",1,"Tmem208","ENSMUSG00000014856"
"NRs regulated",1,"Tmem216","ENSMUSG00000024667"
"Obox regulated",1,"Tmem219","ENSMUSG00000060538"
"NRs regulated",1,"Tmem222","ENSMUSG00000028857"
"NRs regulated",1,"Tmem229b","ENSMUSG00000046157"
"NRs regulated|Obox regulated",2,"Tmem234","ENSMUSG00000028797"
"NRs regulated",1,"Tmem238","ENSMUSG00000030431"
"Obox regulated",1,"Tmem246","ENSMUSG00000039611"
"NRs regulated",1,"Tmem251","ENSMUSG00000046675"
"NRs regulated",1,"Tmem258","ENSMUSG00000036372"
"NRs regulated",1,"Tmem263","ENSMUSG00000060935"
"NRs regulated",1,"Tmem274","ENSMUSG00000087198"
"NRs regulated",1,"Tmem29","ENSMUSG00000041353"
"NRs regulated",1,"Tmem30a","ENSMUSG00000032328"
"NRs regulated",1,"Tmem33","ENSMUSG00000037720"
"NRs regulated",1,"Tmem37","ENSMUSG00000050777"
"NRs regulated",1,"Tmem39a","ENSMUSG00000002845"
"NRs regulated",1,"Tmem39b","ENSMUSG00000053730"
"NRs regulated",1,"Tmem41a","ENSMUSG00000022856"
"NRs regulated|Obox regulated|ZGA genes",3,"Tmem41b","ENSMUSG00000047554"
"NRs regulated",1,"Tmem50a","ENSMUSG00000028822"
"NRs regulated|Obox regulated|ZGA genes",3,"Tmem50b","ENSMUSG00000022964"
"NRs regulated",1,"Tmem53","ENSMUSG00000048772"
"Obox regulated",1,"Tmem56","ENSMUSG00000028132"
"NRs regulated|Obox regulated|ZGA genes",3,"Tmem59","ENSMUSG00000028618"
"NRs regulated",1,"Tmem67","ENSMUSG00000049488"
"NRs regulated|Obox regulated",2,"Tmem68","ENSMUSG00000028232"
"Obox regulated",1,"Tmem69","ENSMUSG00000055900"
"NRs regulated",1,"Tmem70","ENSMUSG00000025940"
"ZGA genes",1,"Tmem72","ENSMUSG00000048108"
"Dux regulated|NRs regulated|Obox regulated",3,"Tmem79","ENSMUSG00000001420"
"NRs regulated",1,"Tmem91","ENSMUSG00000061702"
"Dux regulated",1,"Tmem92","ENSMUSG00000075610"
"NRs regulated",1,"Tmem97","ENSMUSG00000037278"
"NRs regulated|Obox regulated",2,"Tmigd1","ENSMUSG00000020839"
"NRs regulated|Obox regulated",2,"Tmod3","ENSMUSG00000058587"
"NRs regulated",1,"Tmpo","ENSMUSG00000019961"
"NRs regulated|Obox regulated",2,"Tmppe","ENSMUSG00000079260"
"NRs regulated",1,"Tmprss9","ENSMUSG00000059406"
"NRs regulated",1,"Tmtc3","ENSMUSG00000036676"
"NRs regulated",1,"Tmub2","ENSMUSG00000034757"
"NRs regulated|Obox regulated",2,"Tmx1","ENSMUSG00000021072"
"NRs regulated",1,"Tmx3","ENSMUSG00000024614"
"NRs regulated",1,"Tnfaip1","ENSMUSG00000017615"
"NRs regulated",1,"Tnfaip6","ENSMUSG00000053475"
"Dux regulated|NRs regulated|Obox regulated",3,"Tnfaip8l2","ENSMUSG00000013707"
"NRs regulated|Obox regulated",2,"Tnfrsf13b","ENSMUSG00000010142"
"NRs regulated",1,"Tnfrsf17","ENSMUSG00000022496"
"NRs regulated",1,"Tnfrsf19","ENSMUSG00000060548"
"NRs regulated",1,"Tnfrsf1b","ENSMUSG00000028599"
"NRs regulated",1,"Tnfrsf25","ENSMUSG00000024793"
"NRs regulated",1,"Tnfrsf4","ENSMUSG00000029075"
"NRs regulated|Obox regulated",2,"Tnfsf12","ENSMUSG00000097328"
"NRs regulated",1,"Tnfsfm13","ENSMUSG00000018752"
"NRs regulated|Obox regulated",2,"Tnip1","ENSMUSG00000020400"
"NRs regulated",1,"Tnip2","ENSMUSG00000059866"
"NRs regulated",1,"Tnpo2","ENSMUSG00000031691"
"NRs regulated|Obox regulated|ZGA genes",3,"Tnpo3","ENSMUSG00000012535"
"NRs regulated",1,"Tob2","ENSMUSG00000048546"
"NRs regulated",1,"Toe1","ENSMUSG00000028688"
"NRs regulated",1,"Tollip","ENSMUSG00000025139"
"NRs regulated|Obox regulated",2,"Tom1","ENSMUSG00000042870"
"NRs regulated|Obox regulated",2,"Tomm20","ENSMUSG00000093904"
"NRs regulated|Obox regulated|ZGA genes",3,"Tomm22","ENSMUSG00000022427"
"NRs regulated|Obox regulated",2,"Tomm40","ENSMUSG00000002984"
"NRs regulated|Obox regulated",2,"Tomm5","ENSMUSG00000078713"
"NRs regulated|ZGA genes",2,"Tomm6","ENSMUSG00000033475"
"Obox regulated|ZGA genes",2,"Tomm7","ENSMUSG00000028998"
"NRs regulated",1,"Tomm70a","ENSMUSG00000022752"
"NRs regulated",1,"Top1","ENSMUSG00000070544"
"NRs regulated",1,"Top2a","ENSMUSG00000020914"
"NRs regulated",1,"Topaz1","ENSMUSG00000094985"
"NRs regulated|Obox regulated|ZGA genes",3,"Tor1aip1","ENSMUSG00000026466"
"NRs regulated",1,"Tor1aip2","ENSMUSG00000050565"
"NRs regulated|Obox regulated",2,"Tor1b","ENSMUSG00000026848"
"NRs regulated|Obox regulated",2,"Tor2a","ENSMUSG00000009563"
"NRs regulated|Obox regulated",2,"Tor3a","ENSMUSG00000060519"
"NRs regulated|Obox regulated|ZGA genes",3,"Tox4","ENSMUSG00000016831"
"NRs regulated",1,"Tpcn1","ENSMUSG00000032741"
"NRs regulated",1,"Tpd52l2","ENSMUSG00000000827"
"NRs regulated",1,"Tpgs1","ENSMUSG00000020308"
"NRs regulated",1,"Tpm1","ENSMUSG00000032366"
"NRs regulated",1,"Tpm3","ENSMUSG00000027940"
"NRs regulated",1,"Tpm3-rs7","ENSMUSG00000058126"
"NRs regulated",1,"Tpmt","ENSMUSG00000021376"
"NRs regulated|Obox regulated",2,"Tpr","ENSMUSG00000006005"
"NRs regulated",1,"Tpra1","ENSMUSG00000002871"
"NRs regulated",1,"Tprkb","ENSMUSG00000054226"
"NRs regulated",1,"Tprn","ENSMUSG00000048707"
"NRs regulated|Obox regulated",2,"Tpx2","ENSMUSG00000027469"
"NRs regulated",1,"Tra2a","ENSMUSG00000029817"
"NRs regulated|Obox regulated|ZGA genes",3,"Tra2b","ENSMUSG00000022858"
"NRs regulated",1,"Trabd","ENSMUSG00000015363"
"NRs regulated|Obox regulated",2,"Trabd2b","ENSMUSG00000070867"
"NRs regulated|Obox regulated",2,"Traf2","ENSMUSG00000026942"
"NRs regulated|Obox regulated",2,"Traip","ENSMUSG00000032586"
"Dux regulated|NRs regulated",2,"Trap1","ENSMUSG00000005981"
"NRs regulated|Obox regulated",2,"Trappc11","ENSMUSG00000038102"
"NRs regulated",1,"Trappc12","ENSMUSG00000020628"
"NRs regulated",1,"Trappc13","ENSMUSG00000021711"
"NRs regulated|Obox regulated",2,"Trappc2l","ENSMUSG00000015013"
"NRs regulated|ZGA genes",2,"Trappc4","ENSMUSG00000032112"
"Obox regulated",1,"Trappc5","ENSMUSG00000040236"
"NRs regulated",1,"Trappc8","ENSMUSG00000033382"
"Obox regulated",1,"Trerf1","ENSMUSG00000064043"
"NRs regulated",1,"Trhde","ENSMUSG00000050663"
"NRs regulated",1,"Triap1","ENSMUSG00000029535"
"NRs regulated",1,"Trib1","ENSMUSG00000032501"
"NRs regulated",1,"Trim13","ENSMUSG00000035235"
"NRs regulated",1,"Trim25","ENSMUSG00000000275"
"NRs regulated|Obox regulated",2,"Trim28","ENSMUSG00000005566"
"NRs regulated",1,"Trim33","ENSMUSG00000033014"
"NRs regulated",1,"Trim41","ENSMUSG00000040365"
"NRs regulated|Obox regulated",2,"Trim43a","ENSMUSG00000090693"
"NRs regulated",1,"Trim43b","ENSMUSG00000079162"
"Dux regulated|NRs regulated|Obox regulated",3,"Trim43c","ENSMUSG00000067399"
"Obox regulated",1,"Trim6","ENSMUSG00000072244"
"NRs regulated",1,"Trim67","ENSMUSG00000036913"
"NRs regulated|Obox regulated",2,"Trim7","ENSMUSG00000040350"
"NRs regulated|Obox regulated",2,"Trim71","ENSMUSG00000079259"
"NRs regulated",1,"Trim8","ENSMUSG00000025034"
"NRs regulated",1,"Triml1","ENSMUSG00000031651"
"NRs regulated|Obox regulated|ZGA genes",3,"Trip13","ENSMUSG00000021569"
"NRs regulated|ZGA genes",2,"Trir","ENSMUSG00000041203"
"Obox regulated",1,"Trit1","ENSMUSG00000028653"
"NRs regulated",1,"Trmt10a","ENSMUSG00000004127"
"NRs regulated",1,"Trmt10c","ENSMUSG00000044763"
"NRs regulated",1,"Trmt112","ENSMUSG00000038812"
"NRs regulated",1,"Trmt112-ps2","ENSMUSG00000070572"
"NRs regulated",1,"Trmt12","ENSMUSG00000037085"
"NRs regulated",1,"Trmt13","ENSMUSG00000033439"
"NRs regulated",1,"Trmt44","ENSMUSG00000029097"
"NRs regulated",1,"Trmt5","ENSMUSG00000034442"
"NRs regulated",1,"Trmt6","ENSMUSG00000037376"
"NRs regulated",1,"Trmt61a","ENSMUSG00000060950"
"Obox regulated",1,"Trmt61b","ENSMUSG00000085492"
"NRs regulated",1,"Trnt1","ENSMUSG00000013736"
"NRs regulated",1,"Troap","ENSMUSG00000032783"
"NRs regulated",1,"Trp53","ENSMUSG00000059552"
"NRs regulated",1,"Trp53bp1","ENSMUSG00000043909"
"NRs regulated",1,"Trp53rka","ENSMUSG00000039725"
"NRs regulated",1,"Trp53rkb","ENSMUSG00000042854"
"NRs regulated",1,"Trpm2","ENSMUSG00000009292"
"Obox regulated",1,"Trpm7","ENSMUSG00000027365"
"NRs regulated|Obox regulated",2,"Trpt1","ENSMUSG00000047656"
"NRs regulated|Obox regulated",2,"Trub1","ENSMUSG00000025086"
"Dux regulated|NRs regulated|Obox regulated",3,"Trub2","ENSMUSG00000039826"
"NRs regulated",1,"Tsacc","ENSMUSG00000010538"
"NRs regulated|Obox regulated",2,"Tsc22d2","ENSMUSG00000027806"
"NRs regulated",1,"Tsc22d3","ENSMUSG00000031431"
"NRs regulated|Obox regulated|ZGA genes",3,"Tsc22d4","ENSMUSG00000029723"
"NRs regulated|Obox regulated",2,"Tsen15","ENSMUSG00000014980"
"NRs regulated|Obox regulated",2,"Tsen2","ENSMUSG00000042389"
"NRs regulated|Obox regulated",2,"Tsen54","ENSMUSG00000020781"
"NRs regulated",1,"Tsks","ENSMUSG00000059891"
"NRs regulated",1,"Tsku","ENSMUSG00000049580"
"NRs regulated",1,"Tsn","ENSMUSG00000026374"
"NRs regulated|Obox regulated",2,"Tspan4","ENSMUSG00000025511"
"NRs regulated",1,"Tspan8","ENSMUSG00000034127"
"NRs regulated|ZGA genes",2,"Tsr1","ENSMUSG00000038335"
"NRs regulated|Obox regulated",2,"Tsr2","ENSMUSG00000025264"
"NRs regulated|Obox regulated|ZGA genes",3,"Tsr3","ENSMUSG00000015126"
"NRs regulated",1,"Tssc4","ENSMUSG00000045752"
"NRs regulated|Obox regulated|ZGA genes",3,"Tstd2","ENSMUSG00000035495"
"NRs regulated",1,"Tstd3","ENSMUSG00000028251"
"NRs regulated",1,"Tsx","ENSMUSG00000031329"
"NRs regulated|Obox regulated",2,"Ttc1","ENSMUSG00000041278"
"NRs regulated|Obox regulated",2,"Ttc14","ENSMUSG00000027677"
"Obox regulated",1,"Ttc16","ENSMUSG00000039021"
"NRs regulated",1,"Ttc19","ENSMUSG00000042298"
"NRs regulated|Obox regulated",2,"Ttc21a","ENSMUSG00000032514"
"NRs regulated",1,"Ttc24","ENSMUSG00000051036"
"NRs regulated|Obox regulated",2,"Ttc26","ENSMUSG00000056832"
"NRs regulated",1,"Ttc27","ENSMUSG00000024078"
"NRs regulated|Obox regulated",2,"Ttc30a1","ENSMUSG00000075271"
"NRs regulated",1,"Ttc30a2","ENSMUSG00000075272"
"Obox regulated",1,"Ttc30b","ENSMUSG00000075273"
"NRs regulated",1,"Ttc33","ENSMUSG00000022151"
"NRs regulated|Obox regulated",2,"Ttc4","ENSMUSG00000025413"
"NRs regulated",1,"Ttc5","ENSMUSG00000006288"
"NRs regulated",1,"Ttc9b","ENSMUSG00000007944"
"NRs regulated|Obox regulated",2,"Ttf1","ENSMUSG00000026803"
"NRs regulated",1,"Tti2","ENSMUSG00000031577"
"NRs regulated",1,"Ttl","ENSMUSG00000027394"
"NRs regulated|Obox regulated",2,"Ttll10","ENSMUSG00000029074"
"NRs regulated",1,"Ttll12","ENSMUSG00000016757"
"NRs regulated",1,"Ttll3","ENSMUSG00000030276"
"NRs regulated|Obox regulated",2,"Ttll6","ENSMUSG00000038756"
"NRs regulated|Obox regulated",2,"Ttll9","ENSMUSG00000074673"
"NRs regulated|Obox regulated",2,"Ttyh2","ENSMUSG00000034714"
"NRs regulated",1,"Tuba1b","ENSMUSG00000023004"
"NRs regulated",1,"Tuba4a","ENSMUSG00000026202"
"NRs regulated",1,"Tuba8","ENSMUSG00000030137"
"NRs regulated",1,"Tubb4b","ENSMUSG00000036752"
"NRs regulated",1,"Tubb5","ENSMUSG00000001525"
"NRs regulated",1,"Tubb6","ENSMUSG00000001473"
"NRs regulated",1,"Tubd1","ENSMUSG00000020513"
"NRs regulated",1,"Tubgcp3","ENSMUSG00000000759"
"NRs regulated",1,"Tubgcp5","ENSMUSG00000033790"
"NRs regulated|Obox regulated",2,"Tubgcp6","ENSMUSG00000051786"
"NRs regulated|Obox regulated",2,"Tufm","ENSMUSG00000073838"
"NRs regulated",1,"Tuft1","ENSMUSG00000005968"
"NRs regulated",1,"Tulp3","ENSMUSG00000001521"
"NRs regulated|Obox regulated",2,"Tut1","ENSMUSG00000071645"
"NRs regulated",1,"Tut4","ENSMUSG00000034610"
"NRs regulated",1,"Twnk","ENSMUSG00000025209"
"NRs regulated",1,"Txk","ENSMUSG00000054892"
"NRs regulated|Obox regulated",2,"Txlna","ENSMUSG00000053841"
"NRs regulated",1,"Txlng","ENSMUSG00000038344"
"NRs regulated|Obox regulated",2,"Txndc15","ENSMUSG00000021497"
"NRs regulated",1,"Txndc9","ENSMUSG00000058407"
"NRs regulated",1,"Txnip","ENSMUSG00000038393"
"NRs regulated",1,"Txnl1","ENSMUSG00000024583"
"NRs regulated|Obox regulated",2,"Txnl4a","ENSMUSG00000057130"
"NRs regulated",1,"Txnrd1","ENSMUSG00000020250"
"NRs regulated",1,"Tymp","ENSMUSG00000022615"
"NRs regulated",1,"Tyms","ENSMUSG00000025747"
"Obox regulated",1,"Tyro3","ENSMUSG00000027298"
"NRs regulated",1,"Tyw5","ENSMUSG00000048495"
"NRs regulated",1,"U2af1","ENSMUSG00000061613"
"NRs regulated",1,"U2surp","ENSMUSG00000032407"
"NRs regulated|ZGA genes",2,"Uap1","ENSMUSG00000026670"
"NRs regulated",1,"Uap1l1","ENSMUSG00000026956"
"NRs regulated",1,"Uba1","ENSMUSG00000001924"
"NRs regulated",1,"Uba5","ENSMUSG00000032557"
"NRs regulated|ZGA genes",2,"Uba52","ENSMUSG00000090137"
"NRs regulated",1,"Uba6","ENSMUSG00000035898"
"NRs regulated|Obox regulated",2,"Ubac1","ENSMUSG00000036352"
"NRs regulated",1,"Ubald1","ENSMUSG00000039568"
"NRs regulated",1,"Ubald2","ENSMUSG00000050628"
"NRs regulated|ZGA genes",2,"Ubap1","ENSMUSG00000028437"
"NRs regulated|Obox regulated",2,"Ubap2l","ENSMUSG00000042520"
"NRs regulated|ZGA genes",2,"Ubc","ENSMUSG00000008348"
"NRs regulated",1,"Ube2a","ENSMUSG00000016308"
"NRs regulated",1,"Ube2b","ENSMUSG00000020390"
"NRs regulated",1,"Ube2c","ENSMUSG00000001403"
"NRs regulated",1,"Ube2dnl1","ENSMUSG00000050435"
"NRs regulated",1,"Ube2e1","ENSMUSG00000021774"
"NRs regulated",1,"Ube2e3","ENSMUSG00000027011"
"NRs regulated",1,"Ube2f","ENSMUSG00000034343"
"NRs regulated",1,"Ube2h","ENSMUSG00000039159"
"NRs regulated|ZGA genes",2,"Ube2j2","ENSMUSG00000023286"
"NRs regulated|ZGA genes",2,"Ube2l3","ENSMUSG00000038965"
"NRs regulated",1,"Ube2n","ENSMUSG00000074781"
